,ID,date,campaign_type,region,customer_age_range,gender,sales,units_sold,clients_engaged,click_rate,conversion_rate
9338,Mp8352,2022-12-04 00:00:00.000000000,Online Advertising,East,46-55,Male,43970.76,23.0,2439.0,0.29,0.04
9339,Wb3409,2021-02-26 00:00:00.000000000,Online Advertising,North,18-25,Others,8846.4,11.0,225.0,0.44,0.27
9340,Hu8776,2021-10-24 00:00:00.000000000,Online Advertising,South,46-55,Others,97001.67,100.0,532.0,0.45,0.29
9341,Js8738,2019-04-11 00:00:00.000000000,Email,West,56+,Others,87747.4,65.0,737.0,0.95,0.11
9342,Qc6037,2021-10-29 00:00:00.000000000,TV,North,56+,Female,65280.37,58.0,1137.0,0.81,0.02
9343,Pq9759,2019-06-28 00:00:00.000000000,TV,North,56+,Male,35625.37,94.0,698.0,0.6,0.05
9344,En1749,2022-12-21 00:00:00.000000000,Online Advertising,North,26-35,Others,149489.47,84.0,1017.0,0.61,0.19
9345,Ib4243,2021-10-18 00:00:00.000000000,TV,South,56+,Male,118537.19,79.0,2621.0,0.39,0.15
9346,Mf7904,2021-11-21 00:00:00.000000000,Social Networks,North,26-35,Others,98601.19,86.0,1511.0,1.08,0.2
9347,Ge6662,2020-04-16 00:00:00.000000000,Email,East,56+,Others,135174.79,14.0,272.0,1.0,0.16
9348,Ty3424,2021-06-17 00:00:00.000000000,Social Networks,South,26-35,Others,123819.1,76.0,1045.0,0.47,0.29
9349,Ip2177,2018-10-14 00:00:00.000000000,Online Advertising,North,36-45,Others,53703.45,76.0,2382.0,0.14,0.28
9350,Qw1088,2020-07-23 00:00:00.000000000,Social Networks,West,36-45,Male,114074.81,13.0,1607.0,0.36,0.25
9351,Nv5638,2022-01-17 00:00:00.000000000,Social Networks,East,36-45,Male,78137.49,89.0,876.0,1.07,0.03
9352,Fe5069,2022-05-22 00:00:00.000000000,Social Networks,South,36-45,Female,148721.72,6.0,1660.0,1.29,0.01
9353,Eb2144,2018-10-17 00:00:00.000000000,Direct Advertising,East,36-45,Male,12274.34,48.0,1283.0,1.2,0.09
9354,Og3205,2019-09-20 00:00:00.000000000,Online Advertising,West,18-25,Male,130490.53,14.0,1016.0,0.78,0.23
9355,Rb9015,2022-07-04 17:52:32.238405816,Email,North,36-45,Female,103743.21,57.0,1067.0,1.15,0.24
9356,Ly3168,2020-12-10 00:00:00.000000000,TV,East,56+,Male,79815.61,73.0,2134.0,1.27,0.01
9357,Av1082,2018-09-30 00:00:00.000000000,TV,East,18-25,Male,142871.72,59.0,349.0,1.14,0.2
9358,Mi3315,2019-07-23 00:00:00.000000000,Direct Advertising,South,56+,Others,140033.63,97.0,437.0,0.33,0.21
9359,Kt3552,2019-04-23 00:00:00.000000000,TV,East,18-25,Others,70097.88,100.0,2426.0,1.36,0.02
9360,Ti9811,2020-10-20 00:00:00.000000000,Direct Advertising,North,18-25,Male,81412.07,92.0,918.0,1.32,0.02
9361,Th7272,2019-08-11 00:00:00.000000000,Direct Advertising,North,36-45,Others,97191.4,62.0,178.0,1.44,0.28
9362,Tf3065,2022-10-16 00:00:00.000000000,Online Advertising,West,18-25,Male,10213.32,55.0,2731.0,0.37,0.23
9363,Vt8543,2020-06-23 00:00:00.000000000,TV,North,26-35,Others,47455.86,23.0,2990.0,0.2,0.16
9364,Pc1832,2022-01-11 00:00:00.000000000,Online Advertising,North,36-45,Male,23379.95,24.0,1990.0,0.61,0.08
9365,Ra2099,2021-08-25 00:00:00.000000000,Direct Advertising,West,36-45,Female,24112.41,5.0,2812.0,0.3,0.09
9366,Ae6371,2018-07-30 00:00:00.000000000,Online Advertising,East,36-45,Male,120137.87,11.0,1019.0,0.11,0.14
9367,Mx1480,2022-04-29 00:00:00.000000000,Online Advertising,North,46-55,Female,39679.75,29.0,1398.0,1.16,0.26
9368,Wa9735,2022-12-18 00:00:00.000000000,Social Networks,North,26-35,Male,3312.76,19.0,2798.0,0.14,0.18
9369,Sv5987,2020-01-09 00:00:00.000000000,Online Advertising,West,36-45,Male,87949.09,61.0,219.0,1.37,0.28
9370,Qq7435,2021-05-16 00:00:00.000000000,Online Advertising,East,56+,Male,91264.65,61.0,1615.0,0.13,0.24
9371,Qi7192,2019-09-17 00:00:00.000000000,Online Advertising,West,26-35,Male,81700.81,23.0,2576.0,0.31,0.25
9372,Od4487,2018-12-25 00:00:00.000000000,Online Advertising,North,36-45,Male,77092.11,94.0,2837.0,1.27,0.25
9373,Js6553,2022-04-03 00:00:00.000000000,Social Networks,West,36-45,Male,114765.49,70.0,2347.0,0.26,0.27
9374,Km2371,2019-07-23 00:00:00.000000000,Online Advertising,North,36-45,Male,108264.6,74.0,2386.0,0.54,0.04
9375,Dx3612,2019-12-29 00:00:00.000000000,Email,West,18-25,Male,10249.97,27.0,119.0,1.03,0.27
9376,Va3530,2022-12-07 00:00:00.000000000,Social Networks,West,26-35,Female,39299.74,46.0,1318.0,0.08,0.09
9377,Vx8454,2020-01-01 00:00:00.000000000,Online Advertising,South,18-25,Female,127493.12,44.0,1270.0,0.43,0.18
9378,Iu7572,2022-04-05 00:00:00.000000000,Direct Advertising,East,26-35,Female,139207.03,18.0,2351.0,0.38,0.23
9379,Go8406,2020-09-25 00:00:00.000000000,Online Advertising,West,36-45,Others,65803.53,5.0,316.0,0.76,0.05
9380,Ga4225,2020-07-09 00:00:00.000000000,TV,North,26-35,Female,80422.16,22.0,1332.0,1.3,0.27
9381,Vy3698,2020-11-09 00:00:00.000000000,TV,East,26-35,Others,5678.77,11.0,2525.0,0.34,0.18
9382,Fm4477,2021-08-11 00:00:00.000000000,Online Advertising,South,46-55,Male,121991.99,4.0,1041.0,0.74,0.07
9383,Nz3612,2022-02-25 00:00:00.000000000,TV,North,56+,Female,32789.99,86.0,1817.0,1.48,0.17
9384,Uw9905,2022-03-31 00:00:00.000000000,Social Networks,East,46-55,Female,90234.74,60.0,1357.0,0.93,0.15
9385,Vk3872,2020-07-06 00:00:00.000000000,Direct Advertising,South,36-45,Male,27389.72,47.0,2656.0,0.5,0.22
9386,Jx2562,2022-07-31 00:00:00.000000000,Email,West,36-45,Male,41681.79,53.0,2226.0,0.34,0.14
9387,Yp5701,2022-10-14 00:00:00.000000000,Online Advertising,South,18-25,Others,19697.34,98.0,2241.0,0.62,0.06
9388,Bo2669,2018-11-16 00:00:00.000000000,Direct Advertising,North,26-35,Female,104338.27,7.0,1379.0,0.91,0.2
9389,To6698,2018-01-10 00:00:00.000000000,Online Advertising,North,36-45,Others,27567.05,24.0,1480.0,0.87,0.28
9390,Qr1155,2021-02-09 00:00:00.000000000,Direct Advertising,West,36-45,Female,90429.59,73.0,515.0,0.07,0.17
9391,Yi6543,2020-11-22 00:00:00.000000000,Online Advertising,East,36-45,Male,115336.55,53.0,2944.0,1.08,0.28
9392,Fp9330,2019-01-16 00:00:00.000000000,Online Advertising,North,18-25,Female,8996.33,91.0,2490.0,0.88,0.1
9393,Vq6051,2022-10-05 00:00:00.000000000,Online Advertising,South,18-25,Others,28156.8,100.0,1342.0,1.23,0.26
9394,Ce5153,2020-08-24 00:00:00.000000000,Online Advertising,West,56+,Female,21299.65,46.0,1092.0,1.35,0.02
9395,Qs2174,2020-11-27 00:00:00.000000000,TV,North,18-25,Male,136801.44,98.0,256.0,0.5,0.06
9396,Vx3453,2021-01-01 00:00:00.000000000,TV,North,36-45,Female,40891.07,52.0,1709.0,0.23,0.19
9397,Qz1869,2020-01-29 00:00:00.000000000,Direct Advertising,South,46-55,Male,75478.23,16.0,1417.0,1.41,0.13
9398,Eq2669,2022-08-02 00:00:00.000000000,Online Advertising,West,36-45,Male,77500.57,21.0,1686.0,1.3,0.2
9399,Eb8809,2021-09-06 00:00:00.000000000,Online Advertising,West,36-45,Male,40075.28,34.0,1705.0,1.43,0.2
9400,Ve5486,2019-03-12 00:00:00.000000000,Social Networks,South,18-25,Others,117347.1,11.0,1114.0,0.87,0.19
9401,Vu9254,2020-01-11 00:00:00.000000000,Email,South,36-45,Male,17288.26,62.0,91.0,0.54,0.28
9402,Ie2098,2021-06-26 00:00:00.000000000,Social Networks,North,46-55,Male,13614.83,58.0,2059.0,0.18,0.26
9403,Ll8609,2019-06-29 00:00:00.000000000,TV,West,18-25,Male,82625.2,78.0,1619.0,0.36,0.13
9404,Fl7552,2018-08-30 00:00:00.000000000,TV,North,46-55,Others,120828.51,2.0,1306.0,0.92,0.25
9405,Qx3142,2022-08-17 00:00:00.000000000,Email,East,36-45,Female,69865.09,44.0,2353.0,0.29,0.16
9406,Ad6637,2022-01-31 00:00:00.000000000,Social Networks,North,36-45,Female,41829.07,51.0,1314.0,0.21,0.19
9407,No9068,2021-01-16 00:00:00.000000000,Direct Advertising,North,56+,Others,16643.71,48.0,142.0,0.5,0.22
9408,Wv5463,2021-12-13 00:00:00.000000000,Social Networks,North,26-35,Male,127326.02,95.0,1319.0,0.93,0.03
9409,Hb5337,2018-04-24 00:00:00.000000000,Online Advertising,East,18-25,Others,73485.78,76.0,2990.0,0.13,0.09
9410,Dj8261,2019-02-26 00:00:00.000000000,Email,North,36-45,Female,119964.86,4.0,2871.0,0.97,0.18
9411,Ol7378,2018-05-03 00:00:00.000000000,Online Advertising,South,26-35,Male,121308.78,70.0,1161.0,1.47,0.04
9412,Mg7349,2019-03-25 00:00:00.000000000,Email,South,36-45,Male,13859.75,41.0,1726.0,1.04,0.28
9413,Dt5164,2022-11-23 00:00:00.000000000,Direct Advertising,West,26-35,Male,86981.69,97.0,1265.0,1.38,0.25
9414,Ej7941,2021-11-14 00:00:00.000000000,Online Advertising,South,56+,Male,123946.29,79.0,1253.0,1.47,0.1
9415,Fn4373,2022-12-29 00:00:00.000000000,Direct Advertising,North,36-45,Male,4622.36,16.0,2873.0,0.84,0.28
9416,Hp5714,2021-11-22 00:00:00.000000000,Direct Advertising,North,46-55,Male,107860.43,97.0,1045.0,1.46,0.27
9417,Yb3238,2021-02-20 00:00:00.000000000,Online Advertising,North,26-35,Male,110904.79,59.0,805.0,0.5,0.2
9418,Lc3720,2021-02-24 00:00:00.000000000,Email,West,36-45,Male,18349.03,35.0,2973.0,1.01,0.06
9419,Mn5783,2018-01-13 00:00:00.000000000,TV,West,26-35,Female,115784.01,63.0,853.0,0.64,0.17
9420,Aw8285,2020-07-25 00:00:00.000000000,TV,North,36-45,Others,127191.39,72.0,1614.0,0.92,0.08
9421,Ii5845,2018-06-30 00:00:00.000000000,Online Advertising,North,46-55,Male,78659.51,87.0,898.0,0.54,0.26
9422,Yk1447,2018-12-08 00:00:00.000000000,Online Advertising,West,36-45,Female,15728.77,66.0,1816.0,0.52,0.13
9423,We1119,2021-03-21 00:00:00.000000000,Email,North,36-45,Female,106326.4,11.0,863.0,0.67,0.21
9424,Lq5995,2018-08-09 00:00:00.000000000,Direct Advertising,North,36-45,Others,58194.99,46.0,1097.0,0.32,0.16
9425,Im2458,2018-08-13 00:00:00.000000000,Direct Advertising,North,46-55,Others,136914.88,42.0,128.0,1.26,0.26
9426,My9159,2019-03-14 00:00:00.000000000,Direct Advertising,South,18-25,Others,141647.66,80.0,1856.0,0.63,0.22
9427,Py9654,2021-06-19 00:00:00.000000000,TV,East,36-45,Female,116599.76,38.0,570.0,0.81,0.01
9428,Fd4777,2020-10-29 00:00:00.000000000,Email,West,36-45,Male,58330.72,56.0,300.0,0.69,0.11
9429,Zp9016,2019-12-31 00:00:00.000000000,Email,East,46-55,Male,41487.83,82.0,307.0,1.16,0.16
9430,Ob4897,2021-08-16 00:00:00.000000000,Online Advertising,North,56+,Others,78642.86,56.0,1742.0,0.71,0.2
9431,Is9285,2018-07-24 00:00:00.000000000,Online Advertising,North,18-25,Male,95523.66,9.0,822.0,0.21,0.11
9432,Yx1133,2018-04-07 00:00:00.000000000,Email,East,36-45,Others,36729.35,31.0,2832.0,0.28,0.25
9433,Hp6958,2018-07-04 00:00:00.000000000,Email,North,18-25,Female,9574.65,85.0,320.0,1.3,0.02
9434,Le8147,2018-07-06 00:00:00.000000000,Social Networks,West,36-45,Female,115488.72,90.0,1496.0,0.92,0.07
9435,As5204,2018-10-02 00:00:00.000000000,Email,East,26-35,Female,60133.8,74.0,727.0,0.08,0.07
9436,Bb3685,2019-12-13 00:00:00.000000000,Email,South,36-45,Others,126635.1,54.0,1740.0,1.0,0.03
9437,Oz7646,2019-12-23 00:00:00.000000000,Direct Advertising,West,56+,Female,115729.85,90.0,917.0,0.66,0.18
9438,Rn6568,2021-08-12 00:00:00.000000000,TV,West,36-45,Female,28892.59,57.0,2637.0,1.11,0.12
9439,Vy1205,2018-01-22 00:00:00.000000000,TV,West,36-45,Female,1808.84,21.0,2015.0,1.31,0.23
9440,En2914,2022-10-02 00:00:00.000000000,Online Advertising,West,36-45,Male,36724.32,69.0,2812.0,0.53,0.3
9441,Rs9543,2019-05-21 00:00:00.000000000,Email,West,36-45,Male,121095.37,36.0,1292.0,1.35,0.04
9442,Rr7414,2022-04-12 00:00:00.000000000,TV,West,36-45,Female,23545.04,24.0,894.0,0.76,0.05
9443,Oy1926,2020-09-26 00:00:00.000000000,TV,North,56+,Male,97133.45,88.0,2116.0,1.47,0.3
9444,Ip3194,2018-04-27 00:00:00.000000000,Direct Advertising,West,56+,Male,118884.0,75.0,982.0,0.92,0.09
9445,So5690,2020-12-01 00:00:00.000000000,TV,North,46-55,Male,104775.23,34.0,1281.0,1.49,0.24
9446,Lw5808,2020-07-13 00:00:00.000000000,Online Advertising,North,18-25,Male,25090.5,4.0,2133.0,1.24,0.09
9447,Fn4049,2022-07-20 00:00:00.000000000,Social Networks,South,36-45,Male,143854.41,93.0,2320.0,0.96,0.06
9448,Sg9477,2022-02-06 00:00:00.000000000,TV,North,56+,Female,5727.38,30.0,2519.0,0.32,0.29
9449,On1395,2019-06-16 00:00:00.000000000,Online Advertising,North,46-55,Male,94575.42,68.0,2119.0,0.25,0.03
9450,Fg7764,2018-07-17 00:00:00.000000000,Online Advertising,South,36-45,Male,130867.15,59.0,185.0,0.5,0.11
9451,Dy9446,2021-01-23 00:00:00.000000000,TV,South,36-45,Male,80193.54,7.0,1621.0,0.74,0.03
9452,Wq6116,2022-10-06 00:00:00.000000000,Email,South,36-45,Others,141257.07,76.0,961.0,0.56,0.12
9453,Hb5421,2018-06-14 00:00:00.000000000,Email,East,18-25,Others,21603.07,100.0,842.0,0.41,0.23
9454,Ag9116,2020-12-11 00:00:00.000000000,Direct Advertising,North,56+,Male,143658.84,55.0,729.0,0.49,0.09
9455,Fa2741,2021-02-22 00:00:00.000000000,Direct Advertising,North,36-45,Female,135492.35,94.0,1929.0,0.27,0.23
9456,Qb7238,2022-09-26 00:00:00.000000000,Online Advertising,North,36-45,Male,101011.71,74.0,1879.0,1.01,0.06
9457,Jt9389,2020-09-13 00:00:00.000000000,TV,North,56+,Others,133580.94,11.0,2431.0,1.26,0.23
9458,Jf7513,2018-12-01 00:00:00.000000000,Social Networks,North,46-55,Others,64395.57,1.0,910.0,1.4,0.23
9459,Ok6299,2021-03-04 00:00:00.000000000,Direct Advertising,West,56+,Male,87168.55,86.0,387.0,1.43,0.03
9460,Yc2143,2020-02-22 00:00:00.000000000,Social Networks,South,36-45,Male,136633.39,19.0,1960.0,0.09,0.26
9461,Qf5660,2018-05-23 00:00:00.000000000,TV,East,26-35,Others,36828.7,6.0,821.0,1.38,0.2
9462,Qp2779,2019-03-27 00:00:00.000000000,Social Networks,North,56+,Male,94292.08,11.0,1756.0,0.89,0.19
9463,Tf8937,2021-02-10 00:00:00.000000000,Social Networks,East,56+,Others,115054.27,43.0,837.0,0.24,0.13
9464,Vj9298,2018-02-16 00:00:00.000000000,Online Advertising,North,18-25,Male,77158.72,35.0,1060.0,1.04,0.22
9465,Qf1459,2021-09-07 00:00:00.000000000,Email,East,18-25,Female,116875.28,14.0,475.0,0.77,0.21
9466,Mp2574,2022-11-29 00:00:00.000000000,Social Networks,West,46-55,Male,96527.8,74.0,1651.0,1.18,0.18
9467,Oj3632,2022-08-30 00:00:00.000000000,Online Advertising,North,26-35,Female,77815.84,11.0,1152.0,0.09,0.21
9468,Kb1535,2022-10-23 00:00:00.000000000,Email,North,36-45,Others,100009.87,7.0,2973.0,0.45,0.11
9469,Zd1277,2022-08-26 00:00:00.000000000,Online Advertising,North,46-55,Others,62115.34,49.0,2291.0,0.4,0.05
9470,Cv9522,2019-07-21 00:00:00.000000000,TV,West,18-25,Female,101709.51,17.0,1195.0,0.2,0.08
9471,Uk9255,2022-02-11 00:00:00.000000000,Online Advertising,South,36-45,Others,115283.39,71.0,2850.0,0.74,0.14
9472,Sp8142,2022-12-21 00:00:00.000000000,Social Networks,East,18-25,Male,108479.81,46.0,2397.0,0.61,0.12
9473,Eq2067,2022-06-15 00:00:00.000000000,Online Advertising,East,56+,Male,148594.65,12.0,2528.0,1.2,0.1
9474,Wv2423,2020-08-02 00:00:00.000000000,Online Advertising,East,46-55,Male,134633.81,79.0,694.0,0.57,0.11
9475,Qu1121,2021-12-12 00:00:00.000000000,Email,North,26-35,Female,62482.99,52.0,1383.0,1.26,0.22
9476,Nj8707,2019-06-13 00:00:00.000000000,TV,North,36-45,Male,75150.65,39.0,2538.0,1.4,0.23
9477,Jc9225,2018-07-01 00:00:00.000000000,Online Advertising,North,18-25,Female,3359.92,56.0,1098.0,0.71,0.13
9478,Rd3313,2020-10-13 00:00:00.000000000,Social Networks,South,56+,Female,88767.02,62.0,723.0,0.63,0.13
9479,Nl1711,2018-12-24 00:00:00.000000000,Online Advertising,North,18-25,Others,13245.3,6.0,2413.0,1.16,0.01
9480,Jo6862,2021-05-10 00:00:00.000000000,TV,West,26-35,Male,95623.39,11.0,78.0,1.32,0.14
9481,Ff1668,2022-12-28 00:00:00.000000000,Online Advertising,South,18-25,Male,109972.51,66.0,1708.0,0.16,0.08
9482,Gb6963,2021-12-13 00:00:00.000000000,TV,North,18-25,Female,116385.06,98.0,755.0,0.89,0.2
9483,Cc9182,2021-01-15 00:00:00.000000000,TV,South,18-25,Female,140148.57,19.0,1547.0,1.37,0.18
9484,Rf1209,2019-01-08 00:00:00.000000000,Social Networks,West,18-25,Female,63204.77,3.0,2593.0,1.24,0.11
9485,Ug7545,2021-04-11 00:00:00.000000000,Social Networks,East,56+,Male,132665.0,46.0,577.0,0.34,0.2
9486,Ug2507,2021-10-15 00:00:00.000000000,Online Advertising,West,36-45,Male,64158.89,29.0,505.0,1.27,0.11
9487,Hr5993,2022-05-08 00:00:00.000000000,TV,North,36-45,Male,51809.18,58.0,2441.0,0.85,0.17
9488,Sx8655,2021-08-14 00:00:00.000000000,Direct Advertising,North,56+,Male,58861.73,21.0,2318.0,0.17,0.1
9489,Km7349,2022-01-31 00:00:00.000000000,Email,South,26-35,Female,138845.05,50.0,1095.0,1.5,0.14
9490,Nv2352,2021-05-25 00:00:00.000000000,TV,East,36-45,Male,40921.43,20.0,1724.0,1.39,0.22
9491,Yx3396,2018-05-09 00:00:00.000000000,Email,South,36-45,Male,5581.71,63.0,542.0,0.37,0.07
9492,Nr2954,2021-02-26 00:00:00.000000000,Direct Advertising,North,36-45,Female,1112.22,59.0,1191.0,1.45,0.16
9493,Mj1389,2020-07-09 00:00:00.000000000,Email,North,36-45,Male,63058.48,20.0,1219.0,0.36,0.27
9494,Ut5583,2021-04-09 00:00:00.000000000,Online Advertising,East,26-35,Female,69392.44,81.0,2983.0,0.6,0.16
9495,Yq8581,2018-08-24 00:00:00.000000000,Email,West,46-55,Female,138497.85,99.0,481.0,0.97,0.08
9496,Wr5140,2020-03-24 00:00:00.000000000,Online Advertising,South,18-25,Female,68814.74,73.0,2581.0,0.09,0.24
9497,Se9540,2022-04-11 00:00:00.000000000,Online Advertising,South,36-45,Others,146641.16,89.0,2022.0,1.11,0.04
9498,Us1891,2021-05-06 00:00:00.000000000,Social Networks,South,36-45,Others,148178.96,44.0,1891.0,0.73,0.17
9499,Ko1117,2019-07-30 00:00:00.000000000,Online Advertising,North,36-45,Male,138454.56,90.0,572.0,0.15,0.21
9500,Dh4500,2020-03-05 00:00:00.000000000,Direct Advertising,South,46-55,Male,37756.63,49.0,1597.0,0.28,0.09
9501,Bo3603,2020-04-16 00:00:00.000000000,Online Advertising,West,56+,Others,44617.68,93.0,233.0,1.47,0.23
9502,Ig9140,2018-05-27 00:00:00.000000000,Social Networks,South,26-35,Others,60072.32,89.0,1331.0,0.94,0.22
9503,Tg3838,2018-01-07 00:00:00.000000000,Online Advertising,South,36-45,Male,107520.12,32.0,2791.0,0.93,0.15
9504,Hn4341,2020-07-26 00:00:00.000000000,Email,East,26-35,Others,34856.22,3.0,994.0,0.92,0.12
9505,Dc2461,2019-01-15 00:00:00.000000000,Direct Advertising,North,46-55,Male,56060.69,10.0,1202.0,0.29,0.02
9506,Py3466,2022-03-07 00:00:00.000000000,Email,South,36-45,Male,125986.75,90.0,1499.0,1.41,0.27
9507,Ev3442,2022-08-27 00:00:00.000000000,Social Networks,West,56+,Male,22637.39,61.0,2312.0,0.66,0.04
9508,Jm7471,2018-12-17 00:00:00.000000000,Email,South,18-25,Male,104269.46,48.0,2352.0,0.71,0.01
9509,Sb6153,2019-03-21 00:00:00.000000000,Direct Advertising,South,56+,Male,20897.46,3.0,2793.0,0.83,0.2
9510,Ij1186,2021-06-14 00:00:00.000000000,TV,West,56+,Male,138356.07,23.0,1938.0,0.8,0.13
9511,Gl1454,2022-05-25 00:00:00.000000000,Email,South,46-55,Male,102458.0,84.0,1103.0,1.5,0.13
9512,Cg3697,2018-06-17 00:00:00.000000000,Online Advertising,East,56+,Male,82844.04,59.0,94.0,1.37,0.22
9513,Rh6557,2021-01-16 00:00:00.000000000,Online Advertising,North,26-35,Male,108135.93,74.0,1254.0,0.31,0.17
9514,Gt1020,2022-10-27 00:00:00.000000000,Social Networks,North,36-45,Male,43769.79,90.0,1533.0,0.8,0.19
9515,Oz2478,2021-06-15 00:00:00.000000000,Email,South,26-35,Others,57099.92,26.0,1440.0,0.43,0.22
9516,Wt2856,2021-07-07 00:00:00.000000000,Online Advertising,South,56+,Female,149985.57,50.0,2903.0,1.48,0.06
9517,Ho8124,2020-12-05 00:00:00.000000000,Online Advertising,East,36-45,Others,97798.12,72.0,1716.0,1.14,0.16
9518,Rf5752,2020-06-02 00:00:00.000000000,Online Advertising,North,36-45,Others,7490.0,33.0,2043.0,1.04,0.28
9519,Lh2484,2020-07-14 00:00:00.000000000,Social Networks,North,26-35,Male,10570.72,12.0,1873.0,0.74,0.15
9520,Bf6290,2021-02-23 00:00:00.000000000,TV,South,46-55,Others,122056.48,29.0,2561.0,0.55,0.04
9521,Je8921,2021-01-29 00:00:00.000000000,Online Advertising,South,36-45,Female,100469.92,95.0,802.0,1.07,0.02
9522,Py9211,2022-03-02 00:00:00.000000000,Email,North,56+,Male,118210.5,18.0,1136.0,0.22,0.17
9523,Rj4594,2019-12-08 00:00:00.000000000,Online Advertising,North,46-55,Male,126494.57,27.0,2369.0,0.1,0.28
9524,Ot7245,2020-11-05 00:00:00.000000000,Email,East,46-55,Female,31529.65,69.0,820.0,0.78,0.18
9525,Pk7946,2018-08-10 00:00:00.000000000,Email,South,26-35,Male,100460.76,56.0,503.0,0.42,0.07
9526,Rh5902,2021-10-15 00:00:00.000000000,Online Advertising,East,46-55,Female,22747.22,66.0,2717.0,1.39,0.22
9527,Xf7339,2019-05-10 00:00:00.000000000,Direct Advertising,East,26-35,Others,93225.74,34.0,1585.0,0.82,0.12
9528,Lx4862,2020-04-22 00:00:00.000000000,Online Advertising,North,26-35,Others,130191.07,67.0,1982.0,0.91,0.27
9529,Fo3146,2019-11-22 00:00:00.000000000,Email,North,26-35,Female,94059.55,10.0,1316.0,0.45,0.29
9530,Of7372,2020-03-27 00:00:00.000000000,Direct Advertising,North,18-25,Male,71093.8,54.0,1930.0,1.29,0.02
9531,Io1976,2018-12-31 00:00:00.000000000,Direct Advertising,West,56+,Male,125088.27,62.0,2773.0,0.1,0.29
9532,Ns3866,2020-10-08 00:00:00.000000000,Direct Advertising,East,18-25,Others,71467.26,30.0,14.0,0.37,0.11
9533,Cs6037,2018-08-30 00:00:00.000000000,Online Advertising,East,18-25,Others,129766.21,34.0,2784.0,0.25,0.29
9534,Ji2713,2021-12-18 00:00:00.000000000,Direct Advertising,North,36-45,Male,49491.09,19.0,1974.0,1.34,0.07
9535,Gw9243,2022-01-24 00:00:00.000000000,Social Networks,South,56+,Others,149373.77,73.0,1100.0,0.3,0.03
9536,Xh6625,2020-08-21 00:00:00.000000000,Email,South,36-45,Male,118864.97,76.0,1714.0,0.24,0.15
9537,Hg1567,2021-07-22 00:00:00.000000000,TV,South,56+,Female,143716.85,93.0,1711.0,0.36,0.3
9538,Wv6855,2018-02-25 00:00:00.000000000,Social Networks,North,18-25,Male,55717.67,24.0,2950.0,0.91,0.11
9539,Cs7477,2022-12-12 00:00:00.000000000,Direct Advertising,East,18-25,Male,116493.56,28.0,1671.0,0.13,0.13
9540,Fb9596,2022-01-31 00:00:00.000000000,Social Networks,South,26-35,Female,104200.58,58.0,1669.0,1.03,0.25
9541,Ls8812,2020-08-20 00:00:00.000000000,Online Advertising,East,36-45,Female,28122.97,67.0,1094.0,1.2,0.18
9542,Wz7342,2020-08-21 00:00:00.000000000,Online Advertising,South,26-35,Male,93332.85,63.0,1083.0,0.6,0.21
9543,Gv8722,2020-05-31 00:00:00.000000000,Online Advertising,North,56+,Male,21171.16,89.0,196.0,0.37,0.2
9544,Ql9800,2021-10-13 00:00:00.000000000,Email,North,36-45,Others,112750.02,72.0,1130.0,0.77,0.28
9545,Cd2284,2019-09-01 00:00:00.000000000,Direct Advertising,North,18-25,Male,39996.98,71.0,1595.0,1.4,0.02
9546,Da9367,2019-08-16 00:00:00.000000000,Social Networks,North,36-45,Female,39351.36,46.0,2942.0,1.04,0.12
9547,Mk3022,2021-07-02 00:00:00.000000000,Email,West,26-35,Female,75452.5736216487,83.0,297.0,0.52,0.2
